time_s,ax,ay,az,gx,gy,gz,roll,pitch,yaw,qw,qx,qy,qz,true_speed_mps,true_distance_m,true_forward_accel_mps2
1.4000000000000001,0.4200188017016636,-0.2582655555278816,0.9961713285123323,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.120141249104881,0.43957197688905747,4.737632442986552
1.41,0.4259146936104196,-0.25273968955172393,1.0107222754493461,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.1673868152493494,0.46100961721082817,4.711551083304755
1.42,0.4171586599444028,-0.24933913042591677,0.9949840272857433,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.214372270770975,0.48291841264092983,4.6856099400126965
1.43,0.4069170781345359,-0.23807929489847118,0.9946385603405691,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.2610990140496035,0.5052957690650327,4.659808258323508
1.44,0.4009685585664964,-0.23932153117235924,0.9897311026139094,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.307568435937445,0.528139106314968,4.634145287485495
1.45,0.39409205813390424,-0.23545600581260334,1.0088287422555458,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.3537819197993133,0.5514458580936518,4.608620280760718
1.46,0.38945161111592164,-0.2336447426558762,0.9935004380519871,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.3997408415526595,0.5752134719004116,4.583232495403578
1.47,0.3927439308822873,-0.22385798950200542,0.9948183031090934,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.445446569707385,0.5994394089567119,4.557981192639559
1.48,0.41528044705824374,-0.23891022273928128,1.0038650199362584,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.490900465405451,0.624121144132276,4.532865637644221
1.49,0.3958185684780477,-0.237378394202497,1.0058767504257775,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.5361038824602695,0.6492561658716046,4.507885099522454
1.5,0.3943474002707206,-0.22253926419623757,0.99952708492783,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.5810581673959,0.6748419761208855,4.483038851287176
1.51,0.3828566861912062,-0.2283320663383176,1.0005195516951615,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.625764659486013,0.7008760902552951,4.458326169838955
1.52,0.40112883279526584,-0.23512084122310292,0.9996067014673269,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.670224690792679,0.7273560370066886,4.433746335945415
1.53,0.37216643906009056,-0.21829673465535654,0.9891851702535935,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.7144395862049215,0.7542793583916766,4.409298634220221
1.54,0.3691742600133137,-0.22416404829682351,1.0110568495866283,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.758410663477084,0.7816436096400866,4.3849823531032825
1.55,0.3698575578577932,-0.23321911500405298,0.9925672510894673,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.8021392332669874,0.809446359123807,4.360796784840005
1.56,0.3716827140787353,-0.21731798807128602,0.9919263255495551,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.8456265991738836,0.8376851882860115,4.336741225461282
1.57,0.3736496056312704,-0.21405931368018408,0.9924448536903131,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.888874057776213,0.8663576915707619,4.312814974763313
1.58,0.3830909841746076,-0.22839287749661258,0.9878786148578471,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.93188289866915,0.8954614763529888,4.289017336287571
1.59,0.3583184170777828,-0.198860178098324,0.9967974096786901,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,2.9746544045019645,0.9249941628688444,4.265347617301217
1.6,0.37703320614601554,-0.2165823681951441,1.0015996175700725,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.0171898510151745,0.9549533841464302,4.241805128776889
1.61,0.37302287495857245,-0.1959958218567741,0.9896107340904285,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.0594905070775025,0.9853367859368936,4.218389185373411
1.62,0.3548946418048858,-0.22401012532693437,0.9866529099024145,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.101557634722643,1.0161420266458943,4.19509910541592
1.6300000000000001,0.37589319121779813,-0.20450566562001676,0.9903868445484967,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.1433924891858207,1.0473667772654367,4.171934210876344
1.6400000000000001,0.3524845163252398,-0.21508268161528107,1.0139112387787639,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.1849963189401698,1.0790087213060666,4.14889382735447
1.6500000000000001,0.3361694196409094,-0.20510002885648745,0.9892424477255142,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.22637036573291,1.1110655547294321,4.125977284058337
1.6600000000000001,0.3727559024247726,-0.21998339749461532,0.9971458417278416,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.2675158646213367,1.1435349858812034,4.103183913785159
1.67,0.3452873758994546,-0.2178208443706001,1.0138583916304613,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.308434044008612,1.1764147354243524,4.080513052902148
1.68,0.36656465022545265,-0.21091526775267383,0.9912982762979574,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.3491261256793794,1.2097025362727925,4.05796404132775
1.69,0.3374401909964562,-0.20969165282679578,0.9996909674741371,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.389593324835167,1.2433961335253652,4.035536222512519
1.7,0.3535677626429877,-0.2055556502796873,0.9887819037277307,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.4298368501296297,1.2774932844001892,4.013228943420842
1.71,0.351786198731186,-0.20387322278555722,1.0129056203780318,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.4698579037035837,1.3119917581693552,3.991041554511611
1.72,0.36916743394164314,-0.20373121700767274,0.9923369404882412,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.5096576812198617,1.3468893360939724,3.968973409720121
1.73,0.347911913614916,-0.2073184242334998,0.9925756618425374,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.549237371897986,1.3821838113595617,3.947023866439423
1.74,0.346047286163991,-0.2105621549406454,1.00606106751155,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.5885981585486504,1.417872989011795,3.9251922855021633
1.75,0.34367704607553984,-0.19652190870035294,0.9981705996402932,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.6277412176080293,1.4539546858925783,3.9034780311619954
1.76,0.33553637625026506,-0.20740041825739589,0.9976272399567545,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.6666677191718904,1.4904267305764778,3.8818804710755614
1.77,0.33542428623183046,-0.19448655790193495,0.9999556829680236,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.705378827029541,1.527286963307485,3.860398976284415
1.78,0.3254019854921174,-0.19506499260074942,0.9865713958285924,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.7438756986975785,1.5645332359361206,3.8390329211970595
1.79,0.3309835796130645,-0.19759623010955654,0.9792472672208868,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.782159485453482,1.602163411856876,3.8177816835710416
1.8,0.33619681811937424,-0.19206517144822483,0.9984197580657533,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.8202313323689996,1.6401753659459883,3.7966446444949895
1.81,0.3291819892007344,-0.19623914359333466,0.9902346053138894,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.858092378343382,1.6785669844995503,3.7756211883711615
1.82,0.32888155295260707,-0.19696308697447315,1.000916853926874,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.8957437561364228,1.7173361651719494,3.754710702897654
1.83,0.3177005131358024,-0.18802066064492295,1.0014321889347768,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.933186592401335,1.7564808169146382,3.7339125790511503
1.84,0.32649943225281575,-0.19371389672494232,1.0055233989247012,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,3.970422007717446,1.7959988599152321,3.7132262110689283
1.85,0.30945204600356513,-0.18366827111509704,1.0024303746619037,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.007451116622714,1.8358882255369329,3.6926509964321497
1.86,0.327124591523776,-0.18339627126270347,0.9934635559340714,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.044275027646089,1.8761468562582768,3.67218633584838
1.87,0.3198987039322435,-0.17982101286157257,1.004306392440831,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.080894843339681,1.9167727056132058,3.6518316332343375
1.8800000000000001,0.3227725661181904,-0.20030257367882728,1.005378871148832,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.117311660310776,1.957763738131458,3.631586295698895
1.8900000000000001,0.33062188828605327,-0.17403597735113985,1.002338780487691,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.15352656925366,1.9991179292792802,3.6114497335260864
1.9000000000000001,0.30158168638739813,-0.1736860812871634,0.9985274536328024,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.189540654981298,2.040833265400455,3.591421360158506
1.9100000000000001,0.2900740726335612,-0.17832377889424034,0.9850782821692047,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.225354996456829,2.0829077436576457,3.57150059218003
1.92,0.30068511139099596,-0.18743522210628238,1.0127259117788288,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.260970666824897,2.1253393719740536,3.5516868492991875
1.93,0.30820071214679795,-0.17737092489564713,1.0174796796375223,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.296388733442813,2.1681261689753923,3.531979554333361
1.94,0.3261184615296581,-0.1801149805844724,0.9975847897793948,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.3316102579115645,2.2112661639321645,3.512378133190964
1.95,0.2958477550691685,-0.18503200177019577,1.0042535834761277,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.366636296106632,2.2547573967022556,3.4928820148559225
1.96,0.3107013156712723,-0.1759963533100662,1.0099480165756394,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.401467898208683,2.298597917673832,3.4734906313711633
1.97,0.297317073814466,-0.17667612660567,1.007312429884948,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.436106108734055,2.3427857877085456,3.4542034178218444
1.98,0.3091881085268803,-0.16442781196883427,1.0039702040676506,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.47055196656512,2.3873190780850417,3.435019812320064
1.99,0.298567619702092,-0.17054250949130248,0.989974048036159,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.504806504980457,2.4321958704427695,3.4159392559878086
2.0,0.2835910989196614,-0.16739010235599516,0.9994485966717899,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.538870751684876,2.4774142567260964,3.3969611929415464
2.0100000000000002,0.3014028378328203,-0.18921124938738476,0.9963488597527458,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.572745728839289,2.522972339128718,3.378085070276285
2.02,0.29066217355599394,-0.17991928195404358,0.9774498499353754,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.6064324530904015,2.568868230038366,3.359310338049596
2.0300000000000002,0.291662918482479,-0.16135201456739212,1.0038099772186373,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.639931935600281,2.61510005198182,3.3406364492655314
2.04,0.28736195325726355,-0.1695268276530322,1.00756800080238,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.673245182075712,2.661665937570199,3.3220628598595283
2.05,0.2641358164281046,-0.1696815301462466,1.0054320014718143,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.70637319279747,2.708564029444564,3.303589028682552
2.06,0.29693861912556896,-0.15049201816083368,1.0113504567909648,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.739316962649363,2.7557924802217992,3.2852144174853777
2.07,0.29162901387908907,-0.1635477472376487,1.007869453479946,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.772077481147178,2.8033494524407807,3.2669384909036125
2.08,0.28150483605774534,-0.1660425792815098,1.0090623900307853,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.8046557324674355,2.851233118508855,3.248760716441865
2.09,0.30487589967019785,-0.16631154058389921,0.9995159931067014,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.837052695476015,2.899441660648571,3.2306805644591066
2.1,0.28569816549577426,-0.15036994988276567,0.9996968669641084,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.869269343756618,2.9479732708447353,3.21269750815253
2.11,0.2968273982072741,-0.17255660207968518,0.9981396370426301,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.901306645639067,2.9968261507917124,3.1948110235435365
2.12,0.2785810827838299,-0.15411791296098334,1.0104526037697827,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.9331655642274885,3.0459985118410464,3.1770205894618186
2.13,0.2639056537232657,-0.17023195754076706,1.0033685247877646,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.964847057428304,3.095488574949324,3.159325687531094
2.14,0.2708589147125284,-0.17540771461582128,1.0103847997202349,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,4.99635207797811,3.1452945706263575,3.1417258021533883
2.15,0.2808396515047151,-0.15435913581618313,0.995245542835539,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.027681573471372,3.195414738883604,3.124220420495334
2.16,0.2846517352559601,-0.16080277701621024,1.0109643527782295,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.058836486388016,3.245847329182902,3.106809032472796
2.17,0.2637163550712224,-0.1660615642699904,1.0020466321059769,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.089817754120828,3.2965906003854455,3.089491130736036
2.18,0.26428855218046243,-0.1498874726258027,1.0026008774412907,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.120626309002737,3.3476428207010644,3.0722662106556413
2.19,0.26056919540411044,-0.15503981591051172,0.9964872231181263,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.15126307833394,3.399002267637747,3.0551337703078048
2.2,0.2774523926181377,-0.16122518009258888,0.9956082690452713,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.181728984408894,3.4506672279514623,3.038093310460283
2.21,0.2789096690722389,-0.13164955909230705,1.0199900866422793,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.212024944543146,3.5026359975962214,3.021144334557448
2.22,0.26594080115998237,-0.15098742783952596,1.0153345866228267,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.242151871100043,3.5549068816744387,3.004286348706387
2.23,0.2625834859568323,-0.16208456236212004,1.001168755974363,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.272110671517274,3.6074781943875243,2.9875188616628066
2.24,0.2668702136023479,-0.15976225249235235,0.9835376885850086,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.3019022483333,3.660348258986778,2.9708413848167083
2.25,0.24652286831333287,-0.14397071326018296,0.9924162348368816,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.331527499213609,3.7135154077245116,2.9542534321785183
2.2600000000000002,0.25801967339353277,-0.1476582088648934,1.0061914087909472,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.360987316976869,3.766977981805465,2.937754520365047
2.27,0.25463491792639564,-0.14395994361497258,0.9910993970787916,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.3902825896209094,3.820734331338453,2.921344168585904
2.2800000000000002,0.2529253857600469,-0.15835905233228034,1.0113176721636192,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.419414200348587,3.8747828152883015,2.9050218986291156
2.29,0.25483801034207304,-0.15468023383719745,0.9964762820193486,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.448383027593491,3.929121801428011,2.8887872348477117
2.3000000000000003,0.25146556914499013,-0.1394586661048583,0.9840436382181476,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.4771899450455415,3.9837496662912075,2.8726397041463656
2.31,0.24189246003405354,-0.14942606014985144,1.025323058327678,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.505835821676418,4.0386647951248165,2.8565788359673547
2.32,0.26041058371025916,-0.14594502273763318,1.0071199958241084,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.534321521764887,4.093865581842022,2.8406041622770317
2.33,0.27002500354211395,-0.14635783448695755,0.9963358665590243,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.56264790492196,4.149350428975457,2.824715217552807
2.34,0.26017445417538115,-0.1382728768638729,1.0067133315532255,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.590815826115943,4.205117747630645,2.8089115387695074
2.35,0.24158466081379057,-0.12317116101982734,1.0170959080159367,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.61882613569735,4.2611659574397125,2.793192665385959
2.36,0.2509456774726403,-0.13477315497679992,0.9797273912775696,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.646679679423662,4.317493486515317,2.777558139331802
2.37,0.2502900207749566,-0.14276427753274665,1.0043390570582822,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.674377298483987,4.3740987714048565,2.762007504994756
2.38,0.24937160867397348,-0.14344750182584792,0.9830951819981291,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.701919829523558,4.430980257044893,2.746540309206523
2.39,0.2448671805767443,-0.1466640443543557,0.9966980590727567,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.729308104668118,4.488136396715853,2.7311561012311927
2.4,0.23379204591957536,-0.14188578241076763,0.9769047904273407,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.756542951548182,4.545565651996934,2.7158544327511436
2.41,0.2506625747528778,-0.13516059647110734,1.0111139926291886,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.783625193323141,4.603266492721292,2.700634857854368
2.42,0.2569546914170818,-0.1366963068996254,0.9819756374415942,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.810555648705269,4.6612373969314325,2.685496933022023
2.43,0.2268877458150164,-0.14822360406801136,0.99498125356855,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.837335131983582,4.719476850834878,2.670440217115413
2.44,0.2353005681128336,-0.1554128711948807,1.0034247549334157,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.863964453047577,4.777983348760033,2.655464271363485
2.45,0.2180850900862774,-0.13165788104302537,0.9989050885482301,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.890444417410851,4.836755393112327,2.640568659349924
2.46,0.22874396845468012,-0.13460657312596702,0.994602219842683,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.916775826234575,4.8957914943305525,2.625752947000592
2.47,0.22445420845323616,-0.1499523671071127,0.9997037268515067,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.942959476350864,4.955090170843481,2.6110167025716464
2.48,0.2477398819247093,-0.11257254304312192,1.0132181759654495,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.968996160286007,5.014649949026664,2.59635949663641
2.49,0.2350551249296248,-0.13839899345085868,1.0144275078821627,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,5.994886666283593,5.074469363159513,2.5817809020735467
2.5,0.2261553021341164,-0.13158363225007844,0.9970877286816073,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.020631778327478,5.134546955382567,2.5672804940541027
2.5100000000000002,0.22636253276569981,-0.13451167597106878,0.999162178306269,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.046232276164675,5.194881275655029,2.5528578500301933
2.52,0.21333008900989586,-0.13316475723738047,1.0228055646994982,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.071688935328082,5.255470881712491,2.538512549722043
2.5300000000000002,0.22222009944822615,-0.1310872411912746,1.0053237427910506,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.097002527159116,5.316314339024928,2.524244175106446
2.54,0.228743974167116,-0.1391147404088145,0.9979284121719675,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.12217381883021,5.377410220754873,2.5100523104042054
2.5500000000000003,0.22959895065294575,-0.12455897163487258,1.0012195404350177,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.147203573367201,5.438757107715862,2.495936542069046
2.56,0.2347164889702256,-0.1333192304936331,1.0008274589510764,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.17209254967159,5.500353588331055,2.481896458774372
2.57,0.21274249328998962,-0.11092641358207933,0.9804813960072346,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.1968415025426875,5.562198258592125,2.4679316514028073
2.58,0.21001504232879215,-0.13041287576550534,1.0066353962317158,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.221451182699647,5.6242897220183385,2.4540417130336323
2.59,0.22155916932626973,-0.11046497035621532,0.9842596715766269,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.24592233680336,5.6866265896158525,2.4402262389309612
2.6,0.22178766032724137,-0.12664909455091478,0.9933437476274182,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.270255707478266,5.7492074798372625,2.426484826532999
2.61,0.21847159627328283,-0.13222083036613477,0.9792308670468567,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.29445203333402,5.812031018541322,2.4128170754394205
2.62,0.2081731966143484,-0.13730401706216255,0.9935108417892932,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.318512048987054,5.875095838952929,2.3992225874002315
2.63,0.21439683458591782,-0.11851690027673785,1.0158689944897856,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.3424364850820245,5.938400581623274,2.3857009663042845
2.64,0.20749704501193048,-0.13628449791809658,0.9924390314336433,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.366226068313138,6.0019438943902506,2.372251818168081
2.65,0.19911842125038295,-0.13244739298987107,1.0043536719501545,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.3898815214453855,6.065724432339042,2.358874751124347
2.66,0.20068494219464025,-0.1393644842053909,1.0069692280311922,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.413403563335625,6.129740857762949,2.345569375410321
2.67,0.2048542987922102,-0.11534763336318611,1.0010572154469999,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.436792908953592,6.193991840124394,2.332335303357297
2.68,0.21112267350191613,-0.11786468460025468,1.0123620248347822,0.0,0.0,0.0,0.0,0.0,30.0,0.9659258262890683,0.0,0.0,0.25881904510252074,6.460050269402771,6.2584760560161765,2.3191721493785735
